Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,87251,-,-,-,34.41,-111.78,-7,972,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2020,2,18,18,0,16,98,2.4000000000000004,87.96000000000001,0.1,1.3,55.620000000000005,10.9,894,N/A
2020,2,18,18,30,0,0,2.4000000000000004,94.24,0.1,1.3,56.74,10.600000000000001,894,N/A
2020,2,18,19,0,0,0,1.8,100.34,0.1,1.3,55.59,10.3,894,N/A
2020,2,18,19,30,0,0,1.8,106.51,0.1,1.3,56.03,10.200000000000001,895,N/A
2020,2,18,20,0,0,0,1.5,112.69,0.1,1.2000000000000002,55.03,10.100000000000001,895,N/A
2020,2,18,20,30,0,0,1.5,118.86,0.1,1.2000000000000002,55.4,10,895,N/A
2020,2,18,21,0,0,0,1,124.98,0.1,1.2000000000000002,53.61,10,895,N/A
2020,2,18,21,30,0,0,1,131,0.1,1.1,53.97,9.9,895,N/A
2020,2,18,22,0,0,0,0.6000000000000001,136.84,0.1,1.1,53,9.700000000000001,895,N/A
2020,2,18,22,30,0,0,0.6000000000000001,142.4,0.1,0.9,53,9.700000000000001,895,N/A
2020,2,18,23,0,0,0,0.1,147.52,0.1,0.8,51.06,9.700000000000001,895,N/A
2020,2,18,23,30,0,0,0.1,151.92000000000002,0.1,0.7000000000000001,51.06,9.700000000000001,895,N/A
2020,2,19,0,0,0,0,-0.30000000000000004,155.21,0.1,0.7000000000000001,49.84,9.700000000000001,895,N/A
2020,2,19,0,30,0,0,-0.30000000000000004,156.9,0.1,0.7000000000000001,51.54,9.200000000000001,895,N/A
2020,2,19,1,0,0,0,-0.4,156.62,0.1,0.7000000000000001,52.97,8.700000000000001,895,N/A
2020,2,19,1,30,0,0,-0.4,154.45000000000002,0.1,0.8,54.42,8.3,895,N/A
2020,2,19,2,0,0,0,-0.5,150.81,0.1,0.8,55.11,8,895,N/A
2020,2,19,2,30,0,0,-0.5,146.18,0.1,0.9,55.870000000000005,7.800000000000001,895,N/A
2020,2,19,3,0,0,0,-0.6000000000000001,140.92000000000002,0.1,0.9,55.83,7.7,894,N/A
2020,2,19,3,30,0,0,-0.6000000000000001,135.27,0.1,1,57.050000000000004,7.4,895,N/A
2020,2,19,4,0,0,0,-0.6000000000000001,129.36,0.1,1,57.96,7.1000000000000005,895,N/A
2020,2,19,4,30,0,0,-0.6000000000000001,123.31,0.1,1.1,59.57,6.7,895,N/A
2020,2,19,5,0,0,0,-0.7000000000000001,117.16,0.1,1.1,60.94,6.300000000000001,895,N/A
2020,2,19,5,30,0,0,-0.7000000000000001,110.98,0.1,1.2000000000000002,62.64,5.9,895,N/A
2020,2,19,6,0,0,0,-0.7000000000000001,104.79,0.1,1.3,63.83,5.6000000000000005,895,N/A
2020,2,19,6,30,0,0,-0.7000000000000001,98.63,0.1,1.2000000000000002,62.59,5.9,896,N/A
2020,2,19,7,0,0,0,0.7000000000000001,92.53,0.1,1.1,67.63,6.2,896,N/A
2020,2,19,7,30,24,64,0.7000000000000001,86.34,0.1,1.5,58.6,8.3,896,N/A
2020,2,19,8,0,55,309,1.1,80.57000000000001,0.1,1.9000000000000001,52.120000000000005,10.5,896,N/A
2020,2,19,8,30,67,574,1.1,74.9,0.1,1.5,46.28,12.3,896,N/A
2020,2,19,9,0,76,704,-0.8,69.45,0.1,1.1,35.89,14.100000000000001,897,N/A
2020,2,19,9,30,77,808,-0.8,64.29,0.1,1.3,32.6,15.600000000000001,897,N/A
2020,2,19,10,0,82,858,-2.1,59.52,0.1,1.5,27.05,17,897,N/A
2020,2,19,10,30,84,897,-2.1,55.230000000000004,0.1,2,25.560000000000002,17.900000000000002,897,N/A
2020,2,19,11,0,84,928,-2.1,51.57,0.1,2.4000000000000004,24.36,18.7,897,N/A
2020,2,19,11,30,87,942,-2.1,48.660000000000004,0.1,2.7,23.59,19.200000000000003,896,N/A
2020,2,19,12,0,88,953,-2,46.67,0.1,2.9000000000000004,22.87,19.8,896,N/A
2020,2,19,12,30,89,958,-2,45.72,0.1,3.1,22.45,20.1,896,N/A
2020,2,19,13,0,89,958,-2.1,45.86,0.1,3.3000000000000003,21.96,20.400000000000002,895,N/A
2020,2,19,13,30,88,955,-2.1,47.09,0.1,3.4000000000000004,21.82,20.5,895,N/A
2020,2,19,14,0,86,946,-2.2,49.32,0.1,3.5,21.54,20.5,895,N/A
2020,2,19,14,30,84,930,-2.2,52.43,0.1,3.5,21.8,20.3,895,N/A
2020,2,19,15,0,81,908,-2.4000000000000004,56.27,0.1,3.6,21.76,20.1,895,N/A
2020,2,19,15,30,76,875,-2.4000000000000004,60.69,0.1,3.3000000000000003,22.580000000000002,19.5,895,N/A
2020,2,19,16,0,71,828,-2.1,65.57000000000001,0.1,3.1,24.150000000000002,18.8,895,N/A
2020,2,19,16,30,63,760,-2.1,70.81,0.1,3.1,24.150000000000002,18.8,895,N/A
2020,2,19,17,0,53,659,2.7,76.32000000000001,0.1,1.3,45.34,14.4,895,N/A
2020,2,19,17,30,40,492,2.7,82.02,0.1,1.3,50.69,12.700000000000001,896,N/A
2020,2,19,18,0,19,185,1.7000000000000002,87.78,0.1,1.3,52.26,11.100000000000001,896,N/A
2020,2,19,18,30,0,0,1.7000000000000002,94.06,0.1,1.3,52.6,11,896,N/A
2020,2,19,19,0,0,0,0.6000000000000001,100.17,0.1,1.2000000000000002,49.21,10.8,897,N/A
2020,2,19,19,30,0,0,0.6000000000000001,106.33,0.1,1.1,49.21,10.8,897,N/A
2020,2,19,20,0,0,0,-0.6000000000000001,112.51,0.1,1.1,45.28,10.8,897,N/A
2020,2,19,20,30,0,0,-0.6000000000000001,118.68,0.1,1,46.19,10.5,897,N/A
2020,2,19,21,0,0,0,-1.1,124.8,0.1,1,45.56,10.100000000000001,898,N/A
2020,2,19,21,30,0,0,-1.1,130.8,0.1,1.2000000000000002,48.39,9.200000000000001,898,N/A
2020,2,19,22,0,0,0,-1.2000000000000002,136.63,0.1,1.3,51.35,8.3,898,N/A
2020,2,19,22,30,0,0,-1.2000000000000002,142.18,0.1,1.4000000000000001,54.96,7.300000000000001,898,N/A
2020,2,19,23,0,0,0,-1.3,147.26,0.1,1.4000000000000001,58.28,6.300000000000001,898,N/A
2020,2,19,23,30,0,0,-1.3,151.63,0.1,1.5,60.74,5.7,898,N/A
2020,2,20,0,0,0,0,-1.9000000000000001,154.88,0.1,1.5,60.79,5.1000000000000005,898,N/A
2020,2,20,0,30,0,0,-1.9000000000000001,156.54,0.1,1.8,62.51,4.7,898,N/A
2020,2,20,1,0,0,0,-2.9000000000000004,156.27,0.1,2,58.94,4.4,898,N/A
2020,2,20,1,30,0,0,-2.9000000000000004,154.12,0.1,2.4000000000000004,59.42,4.3,899,N/A
2020,2,20,2,0,0,0,-4.5,150.51,0.1,2.7,53.35,4.1000000000000005,899,N/A
2020,2,20,2,30,0,0,-4.5,145.9,0.1,3.1,53.730000000000004,4,899,N/A
2020,2,20,3,0,0,0,-6.300000000000001,140.67000000000002,0.1,3.4000000000000004,47.53,3.9000000000000004,899,N/A
2020,2,20,3,30,0,0,-6.300000000000001,135.03,0.1,3.6,48.2,3.7,899,N/A
2020,2,20,4,0,0,0,-7.6000000000000005,129.14000000000001,0.1,3.8000000000000003,44.19,3.5,899,N/A
2020,2,20,4,30,0,0,-7.6000000000000005,123.09,0.1,3.7,44.51,3.4000000000000004,899,N/A
2020,2,20,5,0,0,0,-8.3,116.95,0.1,3.6,42.77,3.2,899,N/A
2020,2,20,5,30,0,0,-8.200000000000001,110.76,0.1,3.6,43.12,3.1,900,N/A
2020,2,20,6,0,0,0,-8.700000000000001,104.57000000000001,0.1,3.6,42.09,2.9000000000000004,900,N/A
2020,2,20,6,30,0,0,-8.700000000000001,98.41,0.1,3.9000000000000004,40.34,3.5,900,N/A
2020,2,20,7,0,3,26,-9.200000000000001,92.31,0.1,4.2,37.25,4.1000000000000005,900,N/A
2020,2,20,7,30,26,373,-9.200000000000001,86.12,0.1,4.5,32.9,5.9,901,N/A
2020,2,20,8,0,40,629,-9.1,80.33,0.1,4.800000000000001,29.29,7.7,901,N/A
2020,2,20,8,30,51,767,-9.1,74.65,0.1,4.7,25.25,9.9,901,N/A
2020,2,20,9,0,57,852,-8.4,69.19,0.1,4.5,23.09,12.100000000000001,901,N/A
2020,2,20,9,30,63,908,-8.4,64.01,0.1,4.2,20.27,14.100000000000001,901,N/A
2020,2,20,10,0,67,947,-7.1000000000000005,59.22,0.1,3.8000000000000003,19.55,16.2,901,N/A
2020,2,20,10,30,70,973,-7.1000000000000005,54.92,0.1,3.3000000000000003,18.12,17.400000000000002,901,N/A
2020,2,20,11,0,72,992,-6.4,51.24,0.1,2.8000000000000003,17.68,18.6,901,N/A
2020,2,20,11,30,74,1005,-6.4,48.32,0.1,2.4000000000000004,16.93,19.3,901,N/A
2020,2,20,12,0,75,1011,-6.5,46.32,0.1,2,16.1,20,901,N/A
2020,2,20,12,30,76,1014,-6.5,45.36,0.1,1.9000000000000001,15.69,20.400000000000002,900,N/A
2020,2,20,13,0,75,1013,-6.7,45.5,0.1,1.7000000000000002,15.16,20.700000000000003,900,N/A
2020,2,20,13,30,75,1008,-6.7,46.74,0.1,1.8,14.98,20.900000000000002,900,N/A
2020,2,20,14,0,74,999,-6.800000000000001,49,0.1,1.8,14.83,21,900,N/A
2020,2,20,14,30,73,983,-6.800000000000001,52.13,0.1,1.9000000000000001,14.9,20.900000000000002,899,N/A
2020,2,20,15,0,69,961,-6.6000000000000005,55.99,0.1,2,15.27,20.700000000000003,899,N/A
2020,2,20,15,30,66,924,-6.7,60.43,0.1,1.9000000000000001,15.75,20.200000000000003,899,N/A
2020,2,20,16,0,62,882,-5.1000000000000005,65.33,0.1,1.8,18.36,19.6,899,N/A
2020,2,20,16,30,83,630,-5.1000000000000005,70.58,0.1,1.8,18.36,19.6,899,N/A
2020,2,20,17,0,87,257,2.7,76.11,0.1,1,41.32,15.8,899,N/A
2020,2,20,17,30,51,118,2.7,81.83,0.1,0.9,42.94,15.200000000000001,899,N/A
2020,2,20,18,0,16,26,-1.2000000000000002,87.60000000000001,0.1,0.8,34.01,14.5,900,N/A
2020,2,20,18,30,0,0,-1.2000000000000002,93.87,0.1,0.8,34.68,14.200000000000001,900,N/A
2020,2,20,19,0,0,0,-0.30000000000000004,99.99000000000001,0.1,0.9,37.81,13.9,900,N/A
2020,2,20,19,30,0,0,-0.30000000000000004,106.16,0.1,1,40.35,12.9,900,N/A
2020,2,20,20,0,0,0,0.8,112.34,0.1,1.2000000000000002,46.61,11.9,900,N/A
2020,2,20,20,30,0,0,0.8,118.51,0.1,1.2000000000000002,47.85,11.5,900,N/A
2020,2,20,21,0,0,0,0.9,124.61,0.1,1.2000000000000002,49.93,11,900,N/A
2020,2,20,21,30,0,0,0.9,130.61,0.1,1.2000000000000002,50.93,10.700000000000001,900,N/A
2020,2,20,22,0,0,0,0.8,136.43,0.1,1.2000000000000002,51.730000000000004,10.3,901,N/A
2020,2,20,22,30,0,0,0.8,141.95000000000002,0.1,1.3,52.36,10.100000000000001,900,N/A
2020,2,20,23,0,0,0,0.4,147.01,0.1,1.3,52.11,9.8,900,N/A
2020,2,20,23,30,0,0,0.4,151.34,0.1,1.3,54.25,9.200000000000001,900,N/A
2020,2,21,0,0,0,0,0.5,154.56,0.1,1.3,56.230000000000004,8.700000000000001,900,N/A
2020,2,21,0,30,0,0,0.5,156.19,0.1,1.3,57,8.5,900,N/A
2020,2,21,1,0,0,0,0.9,155.91,0.1,1.4000000000000001,59.51,8.3,900,N/A
2020,2,21,1,30,0,0,0.9,153.78,0.1,1.4000000000000001,59.910000000000004,8.200000000000001,900,N/A
2020,2,21,2,0,0,0,1.4000000000000001,150.20000000000002,0.1,1.4000000000000001,62.49,8.1,900,N/A
2020,2,21,2,30,0,0,1.4000000000000001,145.62,0.1,1.4000000000000001,62.06,8.200000000000001,900,N/A
2020,2,21,3,0,0,0,1.5,140.41,0.1,1.3,62.2,8.3,899,N/A
2020,2,21,3,30,0,0,1.5,134.78,0.1,1.3,60.95,8.6,899,N/A
2020,2,21,4,0,0,0,1.3,128.9,0.1,1.2000000000000002,59.050000000000004,8.9,899,N/A
2020,2,21,4,30,0,0,1.3,122.86,0.1,1.2000000000000002,58.26,9.1,899,N/A
2020,2,21,5,0,0,0,1.3,116.73,0.1,1.2000000000000002,57.63,9.200000000000001,900,N/A
2020,2,21,5,30,0,0,1.3,110.55,0.1,1.2000000000000002,58.02,9.1,900,N/A
2020,2,21,6,0,0,0,1.2000000000000002,104.36,0.1,1.2000000000000002,57.68,9.1,900,N/A
2020,2,21,6,30,0,0,1.2000000000000002,98.19,0.1,1.2000000000000002,57.29,9.200000000000001,900,N/A
2020,2,21,7,0,1,0,2.1,92.08,0.1,1.2000000000000002,60.39,9.4,900,N/A
2020,2,21,7,30,23,21,2.1,85.89,0.1,1.4000000000000001,55.74,10.600000000000001,900,N/A
2020,2,21,8,0,62,187,3.6,80.09,0.1,1.6,56.620000000000005,11.9,901,N/A
2020,2,21,8,30,87,418,3.6,74.4,0.1,2.1,51.67,13.3,901,N/A
2020,2,21,9,0,107,526,2.2,68.92,0.1,2.7,42.74,14.700000000000001,900,N/A
2020,2,21,9,30,106,681,2.2,63.730000000000004,0.1,2.6,38.58,16.3,900,N/A
2020,2,21,10,0,169,533,3.3000000000000003,58.92,0.1,2.4000000000000004,37.72,17.900000000000002,900,N/A
2020,2,21,10,30,181,580,3.3000000000000003,54.6,0.1,2.2,34.78,19.200000000000003,900,N/A
2020,2,21,11,0,157,716,3.9000000000000004,50.9,0.1,2,33.57,20.5,900,N/A
2020,2,21,11,30,240,527,3.9000000000000004,47.97,0.1,2.2,32.12,21.200000000000003,899,N/A
2020,2,21,12,0,203,659,4,45.96,0.1,2.5,31.09,21.900000000000002,899,N/A
2020,2,21,12,30,93,938,4,45,0.1,2.7,30.86,22,898,N/A
2020,2,21,13,0,93,937,4.3,45.15,0.1,3,31.5,22,898,N/A
2020,2,21,13,30,98,919,4.3,46.4,0.1,3.3000000000000003,31.69,21.900000000000002,898,N/A
2020,2,21,14,0,126,828,4.6000000000000005,48.67,0.1,3.6,32.62,21.700000000000003,897,N/A
2020,2,21,14,30,148,732,4.6000000000000005,51.82,0.1,3.6,33.22,21.400000000000002,897,N/A
2020,2,21,15,0,225,384,4.6000000000000005,55.7,0.1,3.7,34.15,21,897,N/A
2020,2,21,15,30,217,255,4.6000000000000005,60.17,0.1,3.3000000000000003,36.09,20.1,897,N/A
2020,2,21,16,0,172,289,5.2,65.09,0.1,2.8000000000000003,40.14,19.1,897,N/A
2020,2,21,16,30,138,179,5.2,70.36,0.1,2.8000000000000003,40.14,19.1,897,N/A
2020,2,21,17,0,96,100,7.4,75.9,0.1,1.4000000000000001,57.24,15.8,898,N/A
2020,2,21,17,30,52,24,7.4,81.63,0.1,1.3,61.81,14.600000000000001,898,N/A
2020,2,21,18,0,16,15,7.2,87.42,0.1,1.2000000000000002,66.24,13.4,898,N/A
2020,2,21,18,30,0,0,7.2,93.69,0.1,1.1,67.62,13.100000000000001,899,N/A
2020,2,21,19,0,0,0,7,99.82000000000001,0.1,1.1,68.06,12.700000000000001,899,N/A
2020,2,21,19,30,0,0,7,105.98,0.1,1.1,69.41,12.4,899,N/A
2020,2,21,20,0,0,0,6.6000000000000005,112.17,0.1,1,68.91,12.100000000000001,899,N/A
2020,2,21,20,30,0,0,6.6000000000000005,118.33,0.1,1,69.82000000000001,11.9,899,N/A
2020,2,21,21,0,0,0,6.1000000000000005,124.43,0.1,1.1,69.04,11.600000000000001,899,N/A
2020,2,21,21,30,0,0,6.1000000000000005,130.42000000000002,0.1,1.1,69.96000000000001,11.4,899,N/A
2020,2,21,22,0,0,0,5.6000000000000005,136.22,0.1,1.1,69.05,11.100000000000001,899,N/A
2020,2,21,22,30,0,0,5.6000000000000005,141.72,0.1,1.2000000000000002,69.97,10.9,899,N/A
2020,2,21,23,0,0,0,5.2,146.75,0.1,1.2000000000000002,68.77,10.700000000000001,899,N/A
2020,2,21,23,30,0,0,5.2,151.05,0.1,1.2000000000000002,69.62,10.5,898,N/A
2020,2,22,0,0,0,0,4.800000000000001,154.22,0.1,1.3,68.64,10.3,898,N/A
2020,2,22,0,30,0,0,4.800000000000001,155.83,0.1,1.3,69.10000000000001,10.200000000000001,898,N/A
2020,2,22,1,0,0,0,4.5,155.55,0.1,1.3,68.84,10,898,N/A
2020,2,22,1,30,0,0,4.5,153.44,0.1,1.4000000000000001,69.31,9.9,898,N/A
2020,2,22,2,0,0,0,4.5,149.88,0.1,1.4000000000000001,69.61,9.8,898,N/A
2020,2,22,2,30,0,0,4.5,145.33,0.1,1.4000000000000001,71.02,9.5,898,N/A
2020,2,22,3,0,0,0,5,140.14000000000001,0.1,1.3,74.79,9.200000000000001,898,N/A
2020,2,22,3,30,0,0,5,134.53,0.1,1.3,75.81,9,898,N/A
2020,2,22,4,0,0,0,5.5,128.67000000000002,0.1,1.3,79.73,8.8,897,N/A
2020,2,22,4,30,0,0,5.5,122.64,0.1,1.4000000000000001,80.27,8.700000000000001,897,N/A
2020,2,22,5,0,0,0,5.9,116.5,0.1,1.5,82.55,8.700000000000001,897,N/A
2020,2,22,5,30,0,0,5.9,110.32000000000001,0.1,1.7000000000000002,81.99,8.8,897,N/A
2020,2,22,6,0,0,0,6.4,104.13,0.1,1.9000000000000001,84.25,8.9,896,N/A
2020,2,22,6,30,0,0,6.4,97.97,0.1,2.2,83.22,9.1,897,N/A
2020,2,22,7,0,0,0,6.800000000000001,91.85000000000001,0.1,2.5,84.91,9.200000000000001,897,N/A
2020,2,22,7,30,6,0,6.800000000000001,85.66,0.1,2.9000000000000004,83.22,9.5,897,N/A
2020,2,22,8,0,17,0,7.300000000000001,79.85000000000001,0.1,3.4000000000000004,85.25,9.700000000000001,897,N/A
2020,2,22,8,30,11,0,7.300000000000001,74.14,0.1,3.5,83.56,10,897,N/A
2020,2,22,9,0,15,0,7.800000000000001,68.65,0.1,3.6,84.71000000000001,10.3,897,N/A
2020,2,22,9,30,25,0,7.800000000000001,63.45,0.1,3.9000000000000004,81.85000000000001,10.8,896,N/A
2020,2,22,10,0,33,0,8.5,58.620000000000005,0.1,4.2,82.66,11.3,896,N/A
2020,2,22,10,30,54,0,8.4,54.28,0.1,4.5,80.41,11.700000000000001,895,N/A
2020,2,22,11,0,55,0,8.9,50.56,0.1,4.7,80.71000000000001,12.100000000000001,895,N/A
2020,2,22,11,30,57,0,8.9,47.62,0.1,5,79.66,12.3,895,N/A
2020,2,22,12,0,73,1,9.5,45.6,0.1,5.2,81.21000000000001,12.600000000000001,894,N/A
2020,2,22,12,30,90,1,9.5,44.63,0.1,5.4,80.15,12.8,894,N/A
2020,2,22,13,0,116,3,10.100000000000001,44.79,0.1,5.5,82.46000000000001,13,894,N/A
2020,2,22,13,30,91,1,10.100000000000001,46.06,0.1,5.7,80.25,13.4,893,N/A
2020,2,22,14,0,125,5,9.600000000000001,48.35,0.1,5.9,75.84,13.8,893,N/A
2020,2,22,14,30,88,3,9.600000000000001,51.52,0.1,5.7,75.84,13.8,893,N/A
2020,2,22,15,0,115,7,8.4,55.42,0.1,5.6000000000000005,70.18,13.700000000000001,893,N/A
2020,2,22,15,30,99,27,8.4,59.910000000000004,0.1,5.2,72.5,13.200000000000001,893,N/A
2020,2,22,16,0,77,640,7.300000000000001,64.85,0.1,4.800000000000001,70,12.600000000000001,893,N/A
2020,2,22,16,30,66,750,7.300000000000001,70.14,0.1,4.800000000000001,70,12.600000000000001,893,N/A
2020,2,22,17,0,66,389,6.9,75.69,0.1,2.9000000000000004,76.22,10.9,893,N/A
2020,2,22,17,30,47,430,6.9,81.44,0.1,2.1,82.02,9.8,893,N/A
2020,2,22,18,0,16,75,6.300000000000001,87.24,0.1,1.4000000000000001,84.98,8.700000000000001,893,N/A
2020,2,22,18,30,0,0,6.300000000000001,93.51,0.1,1.3,88.5,8.1,893,N/A
2020,2,22,19,0,0,0,5.4,99.64,0.1,1.2000000000000002,86.26,7.5,894,N/A
2020,2,22,19,30,0,0,5.4,105.81,0.1,1.1,88.65,7.1000000000000005,894,N/A
2020,2,22,20,0,0,0,4.6000000000000005,111.99000000000001,0.1,1.1,87.22,6.6000000000000005,894,N/A
2020,2,22,20,30,0,0,4.6000000000000005,118.15,0.1,1.1,87.83,6.5,894,N/A
2020,2,22,21,0,0,0,4.2,124.25,0.1,1.1,86.5,6.300000000000001,894,N/A
2020,2,22,21,30,0,0,4.2,130.22,0.1,1.1,87.10000000000001,6.2,894,N/A
2020,2,22,22,0,0,0,3.9000000000000004,136.01,0.1,1.1,86.21000000000001,6,894,N/A
2020,2,22,22,30,0,0,3.9000000000000004,141.48,0.1,1.1,87.4,5.800000000000001,894,N/A
2020,2,22,23,0,0,0,3.6,146.49,0.1,1.1,86.58,5.7,894,N/A
2020,2,22,23,30,0,0,3.6,150.75,0.1,1.1,87.79,5.5,894,N/A
2020,2,23,0,0,0,0,3.5,153.89000000000001,0.1,1,87.75,5.4,894,N/A
2020,2,23,0,30,0,0,3.5,155.47,0.1,1,88.98,5.2,894,N/A
2020,2,23,1,0,0,0,3.3000000000000003,155.18,0.1,1,89.01,5,894,N/A
2020,2,23,1,30,0,0,3.3000000000000003,153.09,0.1,0.9,90.25,4.800000000000001,894,N/A
2020,2,23,2,0,0,0,3.1,149.56,0.1,0.9,89.21000000000001,4.7,894,N/A
2020,2,23,2,30,0,0,3.1,145.04,0.1,0.9,90.46000000000001,4.5,894,N/A
2020,2,23,3,0,0,0,2.6,139.87,0.1,1,88.12,4.4,894,N/A
2020,2,23,3,30,0,0,2.6,134.28,0.1,1,88.73,4.3,894,N/A
2020,2,23,4,0,0,0,2.3000000000000003,128.43,0.1,1,86.91,4.3,894,N/A
2020,2,23,4,30,0,0,2.3000000000000003,122.4,0.1,1,87.52,4.2,894,N/A
2020,2,23,5,0,0,0,2.1,116.28,0.1,1,87.73,4,894,N/A
2020,2,23,5,30,0,0,2.2,110.10000000000001,0.1,1.1,89.07000000000001,3.8000000000000003,895,N/A
2020,2,23,6,0,0,0,1.9000000000000001,103.91,0.1,1.1,88.79,3.6,895,N/A
2020,2,23,6,30,0,0,1.9000000000000001,97.74000000000001,0.1,1,84.63,4.3,896,N/A
2020,2,23,7,0,1,0,3.2,91.62,0.1,1,87.91,5,896,N/A
2020,2,23,7,30,28,162,3.2,85.43,0.1,1.8,80.9,6.2,896,N/A
2020,2,23,8,0,43,87,4.4,79.60000000000001,0.1,2.5,81.3,7.4,897,N/A
2020,2,23,8,30,50,0,4.4,73.88,0.1,2.8000000000000003,78.05,8,897,N/A
2020,2,23,9,0,103,9,4,68.38,0.1,3.1,72.4,8.700000000000001,898,N/A
2020,2,23,9,30,120,3,4,63.160000000000004,0.1,3.4000000000000004,69.07000000000001,9.4,898,N/A
2020,2,23,10,0,153,4,3,58.31,0.1,3.6,61.27,10.100000000000001,898,N/A
2020,2,23,10,30,201,25,3,53.96,0.1,3.7,58.480000000000004,10.8,898,N/A
2020,2,23,11,0,263,82,2,50.22,0.1,3.9000000000000004,52.19,11.5,898,N/A
2020,2,23,11,30,237,23,2,47.26,0.1,3.9000000000000004,50.17,12.100000000000001,898,N/A
2020,2,23,12,0,177,14,1.8,45.230000000000004,0.1,4,47.61,12.600000000000001,898,N/A
2020,2,23,12,30,81,0,1.8,44.26,0.1,3.9000000000000004,46.08,13.100000000000001,898,N/A
2020,2,23,13,0,113,1,1.5,44.43,0.1,3.8000000000000003,43.87,13.600000000000001,897,N/A
2020,2,23,13,30,203,13,1.5,45.71,0.1,3.8000000000000003,42.75,14,897,N/A
2020,2,23,14,0,227,29,1.1,48.02,0.1,3.7,40.01,14.5,897,N/A
2020,2,23,14,30,213,487,1.1,51.22,0.1,3.7,39.25,14.8,897,N/A
2020,2,23,15,0,233,356,0.4,55.14,0.1,3.7,36.63,15.100000000000001,897,N/A
2020,2,23,15,30,191,362,0.4,59.65,0.1,3.5,36.87,15,897,N/A
2020,2,23,16,0,76,806,-0.2,64.61,0.1,3.4000000000000004,35.95,14.8,897,N/A
2020,2,23,16,30,66,766,-0.2,69.91,0.1,3.4000000000000004,35.95,14.8,897,N/A
2020,2,23,17,0,56,676,2.3000000000000003,75.48,0.1,1.5,52.49,11.700000000000001,898,N/A
2020,2,23,17,30,42,523,2.3000000000000003,81.24,0.1,1.4000000000000001,59.94,9.700000000000001,898,N/A
2020,2,23,18,0,23,224,1.6,87.06,0.1,1.2000000000000002,65.42,7.7,899,N/A
2020,2,23,18,30,0,0,1.6,93.33,0.1,1.2000000000000002,68.61,7,899,N/A
2020,2,23,19,0,0,0,0.9,99.47,0.1,1.3,67.71000000000001,6.4,900,N/A
2020,2,23,19,30,0,0,0.9,105.64,0.1,1.2000000000000002,70.08,5.9,900,N/A
2020,2,23,20,0,0,0,0.1,111.82000000000001,0.1,1.2000000000000002,68.19,5.5,900,N/A
2020,2,23,20,30,0,0,0.1,117.98,0.1,1.2000000000000002,69.15,5.300000000000001,900,N/A
2020,2,23,21,0,0,0,-0.8,124.06,0.1,1.2000000000000002,65.79,5.1000000000000005,900,N/A
2020,2,23,21,30,0,0,-0.8,130.03,0.1,1.2000000000000002,66.71000000000001,4.9,900,N/A
2020,2,23,22,0,0,0,-1.6,135.8,0.1,1.2000000000000002,63.15,4.800000000000001,900,N/A
2020,2,23,22,30,0,0,-1.6,141.25,0.1,1.2000000000000002,64.93,4.4,900,N/A
2020,2,23,23,0,0,0,-2.3000000000000003,146.22,0.1,1.2000000000000002,63.03,4.1000000000000005,900,N/A
2020,2,23,23,30,0,0,-2.3000000000000003,150.45000000000002,0.1,1.2000000000000002,65.29,3.6,900,N/A
2020,2,24,0,0,0,0,-2.9000000000000004,153.56,0.1,1.3,64.77,3.1,900,N/A
2020,2,24,0,30,0,0,-2.9000000000000004,155.11,0.1,1.3,66.16,2.8000000000000003,900,N/A
2020,2,24,1,0,0,0,-3.5,154.82,0.1,1.3,65.08,2.4000000000000004,900,N/A
2020,2,24,1,30,0,0,-3.5,152.74,0.1,1.3,65.47,2.3000000000000003,899,N/A
2020,2,24,2,0,0,0,-4.1000000000000005,149.23,0.1,1.3,63.46,2.1,899,N/A
2020,2,24,2,30,0,0,-4.1000000000000005,144.74,0.1,1.3,64.83,1.8,899,N/A
2020,2,24,3,0,0,0,-4.5,139.59,0.1,1.3,64.35,1.5,899,N/A
2020,2,24,3,30,0,0,-4.5,134.02,0.1,1.3,65.75,1.2000000000000002,899,N/A
